rno	uno	mno	date	time	adult	Teenager	senior	seat	coupon	price
19311	68	44	2025-10-13	17:00:00	3	0	2	G05,G06,G07,G08,G09	1	56000
19312	87	44	2025-10-13	11:00:00	1	0	2	B02,B03,B04	1	20000
19313	30	44	2025-10-13	11:00:00	1	2	0	E03,E04,E05	0	46000
19314	65	44	2025-10-13	23:00:00	3	0	2	B04,B05,B06,B07,B08	1	56000
19315	76	44	2025-10-13	17:00:00	2	1	0	B01,B02,B03	0	50000
19316	95	44	2025-10-13	11:00:00	2	0	0	A05,A06	2	28800
19317	45	44	2025-10-13	17:00:00	3	1	0	B02,B03,B04,B05	0	68000
19318	36	44	2025-10-13	17:00:00	2	0	1	F04,F05,F06	1	28000
19319	93	44	2025-10-13	20:00:00	2	0	0	D04,D05	0	36000
19320	48	44	2025-10-13	20:00:00	3	0	0	B04,B05,B06	2	46800
19321	42	44	2025-10-13	20:00:00	0	1	0	B04	2	8400
19322	21	44	2025-10-13	8:00:00	2	1	1	A05,A06,A07,A08	1	24000
19323	37	44	2025-10-13	23:00:00	0	2	1	F05,F06,F07	1	24000
19324	14	44	2025-10-13	20:00:00	2	2	0	E01,E02,E03,E04	2	56800
19325	6	44	2025-10-13	14:00:00	0	0	1	F01	0	10000
19326	97	44	2025-10-13	23:00:00	1	0	2	G04,G05,G06	2	30800
19327	38	44	2025-10-13	20:00:00	0	1	0	G02	2	8400
19328	76	44	2025-10-13	8:00:00	2	1	1	D05,D06,D07,D08	1	24000
19329	9	44	2025-10-13	20:00:00	1	1	1	E04,E05,E06	1	24000
19330	47	44	2025-10-13	23:00:00	2	0	0	F04,F05	0	36000
19331	95	44	2025-10-13	17:00:00	2	2	1	D02,D03,D04,D05,D06	0	74000
19332	85	44	2025-10-13	17:00:00	2	0	0	E04,E05	2	28800
19333	49	49	2025-10-13	11:00:00	2	1	2	F04,F05,F06,F07,F08	2	62800
19334	81	49	2025-10-13	23:00:00	3	2	0	E04,E05,E06,E07,E08	1	64000
19335	60	49	2025-10-13	23:00:00	3	0	1	E01,E02,E03,E04	2	56800
19336	45	49	2025-10-13	11:00:00	1	2	2	B04,B05,B06,B07,B08	0	66000
19337	33	49	2025-10-13	14:00:00	2	0	0	C02,C03	0	36000
19338	93	49	2025-10-13	17:00:00	3	1	1	A03,A04,A05,A06,A07	1	60000
19339	72	49	2025-10-13	17:00:00	2	0	1	C04,C05,C06	0	46000
19340	16	49	2025-10-13	8:00:00	1	0	0	A02	2	5400
19341	66	49	2025-10-13	14:00:00	0	2	2	D05,D06,D07,D08	2	42400
19342	11	49	2025-10-13	23:00:00	3	0	0	F01,F02,F03	0	54000
19343	97	49	2025-10-13	8:00:00	0	1	1	C03,C04	2	11200
19344	18	49	2025-10-13	20:00:00	0	0	2	A01,A02	1	10000
19345	88	49	2025-10-13	20:00:00	2	0	0	G04,G05	0	36000
19346	23	49	2025-10-13	11:00:00	0	0	2	B02,B03	1	10000
19347	63	49	2025-10-13	20:00:00	3	0	0	E01,E02,E03	1	36000
19348	59	49	2025-10-13	17:00:00	1	0	0	A02	2	10800
19349	34	49	2025-10-13	20:00:00	0	0	2	F02,F03	1	10000
19350	29	49	2025-10-13	14:00:00	1	0	1	F04,F05	1	10000
19351	30	49	2025-10-13	11:00:00	1	1	1	E02,E03,E04	2	34800
19352	83	49	2025-10-13	8:00:00	1	1	0	F04,F05	2	15200
19353	10	49	2025-10-13	20:00:00	2	1	1	F02,F03,F04,F05	0	60000
19354	60	49	2025-10-13	8:00:00	0	2	1	F04,F05,F06	1	12600
19355	49	49	2025-10-13	8:00:00	3	0	0	C05,C06,C07	0	37800
19356	30	49	2025-10-13	11:00:00	1	0	2	C03,C04,C05	2	30800
19357	69	49	2025-10-13	17:00:00	1	1	1	C05,C06,C07	1	24000
19358	21	49	2025-10-13	8:00:00	1	0	0	F03	1	0
19359	81	49	2025-10-13	20:00:00	2	1	2	A05,A06,A07,A08,A09	0	70000
19360	34	49	2025-10-13	8:00:00	3	0	1	E03,E04,E05,E06	0	44800
19361	58	49	2025-10-13	8:00:00	2	0	2	A05,A06,A07,A08	0	39200
19362	85	55	2025-10-13	14:00:00	1	2	0	B04,B05,B06	0	46000
19363	65	55	2025-10-13	8:00:00	1	2	2	A02,A03,A04,A05,A06	0	46200
19364	94	55	2025-10-13	17:00:00	2	0	1	D01,D02,D03	0	46000
19365	31	55	2025-10-13	14:00:00	2	2	0	B05,B06,B07,B08	0	64000
19366	63	55	2025-10-13	11:00:00	1	2	0	D03,D04,D05	0	46000
19367	44	55	2025-10-13	8:00:00	3	1	1	G04,G05,G06,G07,G08	0	54600
19368	23	55	2025-10-13	8:00:00	2	1	0	D04,D05,D06	0	35000
19369	20	55	2025-10-13	14:00:00	1	2	1	C04,C05,C06,C07	0	56000
19370	59	55	2025-10-13	8:00:00	3	0	1	F01,F02,F03,F04	0	44800
19371	62	55	2025-10-13	11:00:00	2	2	0	C03,C04,C05,C06	1	46000
19372	55	55	2025-10-13	23:00:00	2	0	0	F01,F02	2	28800
19373	1	55	2025-10-13	23:00:00	2	2	1	F01,F02,F03,F04,F05	0	74000
19374	55	55	2025-10-13	17:00:00	2	1	2	C03,C04,C05,C06,C07	0	70000
19375	24	55	2025-10-13	14:00:00	0	1	0	D02	0	14000
19376	79	55	2025-10-13	11:00:00	3	1	1	E02,E03,E04,E05,E06	1	60000
19377	53	55	2025-10-13	20:00:00	0	2	0	B02,B03	1	14000
19378	80	55	2025-10-13	11:00:00	2	1	0	G05,G06,G07	2	42800
19379	18	55	2025-10-13	8:00:00	0	1	1	B01,B02	0	16800
19380	56	55	2025-10-13	20:00:00	2	1	1	D03,D04,D05,D06	0	60000
19381	63	55	2025-10-13	14:00:00	1	0	0	C05	1	0
19382	25	55	2025-10-13	14:00:00	1	0	1	C05,C06	2	20800
19383	87	55	2025-10-13	20:00:00	0	1	0	A02	1	0
19384	77	55	2025-10-13	8:00:00	1	2	0	G02,G03,G04	2	25000
19385	3	55	2025-10-13	14:00:00	1	1	0	D03,D04	2	24800
19386	36	55	2025-10-13	14:00:00	3	2	0	E01,E02,E03,E04,E05	2	74800
19387	85	55	2025-10-13	23:00:00	0	1	1	G03,G04	1	10000
19388	42	55	2025-10-13	17:00:00	0	0	2	A03,A04	2	16000
19389	95	55	2025-10-13	17:00:00	1	1	1	E02,E03,E04	0	42000
19390	80	55	2025-10-13	8:00:00	1	0	1	D05,D06	2	12400
19391	31	63	2025-10-14	17:00:00	1	0	0	A04	1	0
19392	13	63	2025-10-14	17:00:00	1	2	0	J02,J03,J04	1	28000
19393	95	63	2025-10-14	11:00:00	1	1	0	H03,H04	1	14000
19394	77	63	2025-10-14	23:00:00	1	2	1	D01,D02,D03,D04	1	38000
19395	26	63	2025-10-14	14:00:00	3	2	0	G05,G06,G07,G08,G09	0	82000
19396	81	63	2025-10-14	20:00:00	3	0	1	C02,C03,C04,C05	1	46000
19397	71	63	2025-10-14	8:00:00	0	0	2	F04,F05	1	4000
19398	12	63	2025-10-14	8:00:00	2	0	0	I01,I02	0	25200
19399	49	63	2025-10-14	14:00:00	0	2	1	B01,B02,B03	0	38000
19400	27	63	2025-10-14	14:00:00	0	1	0	J05	2	8400
19401	9	63	2025-10-14	23:00:00	0	1	1	D03,D04	1	10000
19402	43	63	2025-10-14	20:00:00	2	2	0	A04,A05,A06,A07	1	46000
19403	44	63	2025-10-14	8:00:00	0	1	0	B03	2	4200
19404	87	63	2025-10-14	20:00:00	0	2	2	C02,C03,C04,C05	1	34000
19405	6	63	2025-10-14	17:00:00	1	0	2	I05,I06,I07	1	20000
19406	26	63	2025-10-14	8:00:00	0	1	1	D02,D03	2	11200
19407	6	63	2025-10-14	20:00:00	3	2	0	E02,E03,E04,E05,E06	0	82000
19408	64	63	2025-10-14	20:00:00	3	0	2	B02,B03,B04,B05,B06	0	74000
19409	23	63	2025-10-14	23:00:00	1	0	2	D02,D03,D04	1	20000
19410	30	63	2025-10-14	17:00:00	3	0	2	E03,E04,E05,E06,E07	1	56000
19411	13	63	2025-10-14	8:00:00	2	0	0	J05,J06	0	25200
19412	22	63	2025-10-14	17:00:00	0	2	1	E01,E02,E03	1	24000
19413	43	63	2025-10-14	8:00:00	0	0	1	F04	1	0
19414	84	63	2025-10-14	14:00:00	3	0	1	I05,I06,I07,I08	1	46000
19415	76	63	2025-10-14	11:00:00	1	2	2	H04,H05,H06,H07,H08	1	48000
19416	55	63	2025-10-14	8:00:00	1	2	1	C02,C03,C04,C05	0	39200
19417	49	63	2025-10-14	14:00:00	3	1	1	G03,G04,G05,G06,G07	2	70800
19418	7	63	2025-10-14	20:00:00	0	2	0	H04,H05	1	14000
19419	5	63	2025-10-14	14:00:00	2	2	0	I03,I04,I05,I06	0	64000
19420	74	63	2025-10-14	14:00:00	1	2	0	F04,F05,F06	0	46000
19421	28	63	2025-10-14	17:00:00	2	1	2	B04,B05,B06,B07,B08	0	70000
19422	4	63	2025-10-14	23:00:00	3	0	1	J04,J05,J06,J07	0	64000
19423	90	63	2025-10-14	14:00:00	0	1	0	F03	1	0
19424	43	63	2025-10-14	14:00:00	2	2	0	B01,B02,B03,B04	0	64000
19425	75	63	2025-10-14	17:00:00	1	2	2	J05,J06,J07,J08,J09	0	66000
19426	55	63	2025-10-14	8:00:00	2	0	2	B05,B06,B07,B08	1	21200
19427	26	63	2025-10-14	8:00:00	3	1	0	E02,E03,E04,E05	2	40400
19428	74	63	2025-10-14	8:00:00	2	1	0	E02,E03,E04	1	17000
19429	67	63	2025-10-14	23:00:00	1	1	1	G04,G05,G06	1	24000
19430	35	44	2025-10-14	8:00:00	2	1	0	F04,F05,F06	2	27800
19431	8	44	2025-10-14	8:00:00	3	2	0	A05,A06,A07,A08,A09	1	39400
19432	65	44	2025-10-14	11:00:00	3	0	2	B01,B02,B03,B04,B05	1	56000
19433	33	44	2025-10-14	8:00:00	2	0	0	A03,A04	1	7200
19434	72	44	2025-10-14	8:00:00	2	1	1	A04,A05,A06,A07	0	42000
19435	91	44	2025-10-14	20:00:00	0	0	1	G01	2	6000
19436	54	44	2025-10-14	11:00:00	2	1	2	D03,D04,D05,D06,D07	1	52000
19437	22	44	2025-10-14	17:00:00	2	2	0	G02,G03,G04,G05	0	64000
19438	2	44	2025-10-14	23:00:00	2	2	0	C03,C04,C05,C06	1	46000
19439	42	44	2025-10-14	8:00:00	1	1	1	G05,G06,G07	1	11400
19440	86	44	2025-10-14	14:00:00	2	1	1	A05,A06,A07,A08	0	60000
19441	98	44	2025-10-14	11:00:00	1	1	1	D05,D06,D07	0	42000
19442	48	44	2025-10-14	11:00:00	1	1	0	E01,E02	0	32000
19443	27	44	2025-10-14	14:00:00	3	0	2	G03,G04,G05,G06,G07	1	56000
19444	8	44	2025-10-14	14:00:00	0	1	0	G04	0	14000
19445	48	44	2025-10-14	8:00:00	2	0	0	B03,B04	1	7200
19446	57	44	2025-10-14	17:00:00	2	1	0	F02,F03,F04	1	32000
19447	66	44	2025-10-14	11:00:00	1	1	2	F02,F03,F04,F05	0	52000
19448	67	44	2025-10-14	20:00:00	2	0	2	G04,G05,G06,G07	0	56000
19449	50	44	2025-10-14	11:00:00	0	2	1	C04,C05,C06	1	24000
19450	69	44	2025-10-14	14:00:00	2	1	0	C05,C06,C07	0	50000
19451	30	44	2025-10-14	14:00:00	1	2	1	D04,D05,D06,D07	2	48800
19452	84	44	2025-10-14	14:00:00	1	1	2	C02,C03,C04,C05	1	34000
19453	95	44	2025-10-14	23:00:00	1	0	1	C01,C02	0	28000
19454	42	44	2025-10-14	8:00:00	0	1	2	F04,F05,F06	2	18200
19455	13	44	2025-10-14	14:00:00	3	1	0	B04,B05,B06,B07	0	68000
19456	44	44	2025-10-14	23:00:00	1	1	2	A01,A02,A03,A04	1	34000
19457	87	44	2025-10-14	23:00:00	1	2	1	C02,C03,C04,C05	1	38000
19458	82	44	2025-10-14	20:00:00	0	0	1	F04	2	6000
19459	59	44	2025-10-14	11:00:00	0	2	1	A04,A05,A06	0	38000
19460	80	49	2025-10-14	14:00:00	0	2	0	F04,F05	0	28000
19461	45	49	2025-10-14	23:00:00	1	2	1	B05,B06,B07,B08	2	48800
19462	4	49	2025-10-14	14:00:00	1	2	1	G05,G06,G07,G08	0	56000
19463	72	49	2025-10-14	17:00:00	0	0	1	D04	2	6000
19464	72	49	2025-10-14	11:00:00	1	1	2	B02,B03,B04,B05	0	52000
19465	73	49	2025-10-14	20:00:00	1	2	1	C05,C06,C07,C08	0	56000
19466	89	49	2025-10-14	20:00:00	2	1	2	C02,C03,C04,C05,C06	0	70000
19467	34	49	2025-10-14	11:00:00	0	0	1	F03	0	10000
19468	51	49	2025-10-14	8:00:00	2	2	1	C03,C04,C05,C06,C07	0	51800
19469	28	49	2025-10-14	11:00:00	3	1	1	G01,G02,G03,G04,G05	1	60000
19470	40	49	2025-10-14	11:00:00	2	2	1	C03,C04,C05,C06,C07	0	74000
19471	42	49	2025-10-14	14:00:00	3	1	0	E03,E04,E05,E06	0	68000
19472	15	49	2025-10-14	11:00:00	2	0	0	B01,B02	0	36000
19473	55	49	2025-10-14	8:00:00	2	1	0	D02,D03,D04	1	17000
19474	56	49	2025-10-14	14:00:00	1	0	1	D02,D03	2	20800
19475	10	49	2025-10-14	14:00:00	3	0	1	E02,E03,E04,E05	0	64000
19476	92	49	2025-10-14	17:00:00	2	0	2	F05,F06,F07,F08	0	56000
19477	95	49	2025-10-14	23:00:00	2	2	0	A01,A02,A03,A04	1	46000
19478	10	49	2025-10-14	11:00:00	0	2	2	B02,B03,B04,B05	0	48000
19479	23	49	2025-10-14	14:00:00	1	1	0	A03,A04	0	32000
19480	66	49	2025-10-14	11:00:00	0	0	1	C01	1	0
19481	57	49	2025-10-14	14:00:00	1	0	1	B03,B04	2	20800
19482	34	49	2025-10-14	17:00:00	2	0	0	E03,E04	0	36000
19483	62	49	2025-10-14	23:00:00	1	2	0	G05,G06,G07	1	28000
19484	9	49	2025-10-14	23:00:00	2	0	0	F03,F04	2	28800
19485	18	49	2025-10-14	14:00:00	1	1	0	B01,B02	1	14000
19486	78	49	2025-10-14	23:00:00	2	1	0	D05,D06,D07	1	32000
19487	70	49	2025-10-14	20:00:00	2	0	0	G04,G05	0	36000
19488	90	49	2025-10-14	8:00:00	0	2	0	G04,G05	2	14000
19489	81	55	2025-10-14	11:00:00	1	0	0	B02	1	0
19490	80	55	2025-10-14	11:00:00	2	2	1	D05,D06,D07,D08,D09	0	74000
19491	65	55	2025-10-14	11:00:00	1	2	0	B01,B02,B03	1	28000
19492	57	55	2025-10-14	20:00:00	0	2	1	C04,C05,C06	0	38000
19493	52	55	2025-10-14	20:00:00	2	0	1	A05,A06,A07	2	38800
19494	58	55	2025-10-14	17:00:00	1	0	0	E01	1	0
19495	55	55	2025-10-14	23:00:00	2	0	0	E05,E06	2	28800
19496	74	55	2025-10-14	8:00:00	3	1	1	A01,A02,A03,A04,A05	1	36600
19497	39	55	2025-10-14	14:00:00	0	2	1	G01,G02,G03	1	24000
19498	74	55	2025-10-14	23:00:00	1	2	0	G05,G06,G07	1	28000
19499	61	55	2025-10-14	23:00:00	1	2	1	B04,B05,B06,B07	2	48800
19500	40	55	2025-10-14	23:00:00	2	1	2	E02,E03,E04,E05,E06	2	62800
19501	72	55	2025-10-14	8:00:00	0	1	1	E04,E05	0	16800
19502	22	55	2025-10-14	14:00:00	1	0	1	G04,G05	2	20800
19503	90	55	2025-10-14	20:00:00	1	1	2	B02,B03,B04,B05	2	44800
19504	14	55	2025-10-14	23:00:00	2	1	1	B01,B02,B03,B04	2	52800
19505	77	55	2025-10-14	14:00:00	2	2	1	C05,C06,C07,C08,C09	1	56000
19506	70	55	2025-10-14	8:00:00	3	0	0	D01,D02,D03	0	37800
19507	28	55	2025-10-14	17:00:00	1	2	2	D04,D05,D06,D07,D08	2	58800
19508	41	55	2025-10-14	8:00:00	0	2	0	D01,D02	0	19600
19509	78	55	2025-10-14	17:00:00	2	0	2	F02,F03,F04,F05	1	38000
19510	93	55	2025-10-14	20:00:00	1	1	0	C03,C04	1	14000
19511	92	55	2025-10-14	17:00:00	1	2	0	E02,E03,E04	2	38800
19512	8	55	2025-10-14	20:00:00	0	0	1	C02	1	0
19513	2	55	2025-10-14	20:00:00	1	1	0	D03,D04	1	14000
19514	95	55	2025-10-14	8:00:00	3	0	0	G04,G05,G06	2	30600
19515	6	55	2025-10-14	11:00:00	2	1	0	F02,F03,F04	1	32000
19516	17	63	2025-10-15	14:00:00	0	0	1	A01	2	6000
19517	17	63	2025-10-15	20:00:00	2	1	1	D01,D02,D03,D04	0	60000
19518	34	63	2025-10-15	23:00:00	2	0	1	D05,D06,D07	2	38800
19519	55	63	2025-10-15	17:00:00	2	2	1	G03,G04,G05,G06,G07	0	74000
19520	97	63	2025-10-15	23:00:00	2	1	1	F04,F05,F06,F07	1	42000
19521	4	63	2025-10-15	11:00:00	1	0	0	G02	1	0
19522	51	63	2025-10-15	17:00:00	1	0	0	C02	0	18000
19523	16	63	2025-10-15	11:00:00	1	2	2	A04,A05,A06,A07,A08	0	66000
19524	81	63	2025-10-15	17:00:00	1	2	1	E05,E06,E07,E08	1	38000
19525	16	63	2025-10-15	11:00:00	1	0	1	G03,G04	2	20800
19526	4	63	2025-10-15	11:00:00	0	1	1	A01,A02	2	18400
19527	21	63	2025-10-15	11:00:00	1	0	0	I01	1	0
19528	48	63	2025-10-15	17:00:00	3	0	0	B03,B04,B05	1	36000
19529	17	63	2025-10-15	8:00:00	0	0	2	G04,G05	2	10000
19530	16	63	2025-10-15	14:00:00	3	1	0	E02,E03,E04,E05	1	50000
19531	68	63	2025-10-15	23:00:00	2	0	1	H03,H04,H05	1	28000
19532	67	63	2025-10-15	14:00:00	1	0	0	H01	1	0
19533	39	63	2025-10-15	23:00:00	1	2	2	J05,J06,J07,J08,J09	0	66000
19534	68	63	2025-10-15	20:00:00	1	1	2	E03,E04,E05,E06	0	52000
19535	34	63	2025-10-15	11:00:00	2	1	0	J01,J02,J03	2	42800
19536	53	63	2025-10-15	8:00:00	1	0	2	J03,J04,J05	1	8600
19537	40	63	2025-10-15	14:00:00	3	1	0	A01,A02,A03,A04	2	60800
19538	17	63	2025-10-15	11:00:00	0	2	0	H01,H02	1	14000
19539	86	63	2025-10-15	14:00:00	0	0	1	F05	2	6000
19540	62	63	2025-10-15	8:00:00	0	2	0	J01,J02	0	19600
19541	27	63	2025-10-15	17:00:00	1	1	2	C01,C02,C03,C04	2	44800
19542	69	63	2025-10-15	8:00:00	3	0	1	H02,H03,H04,H05	2	37600
19543	44	63	2025-10-15	11:00:00	2	0	1	D02,D03,D04	0	46000
19544	37	63	2025-10-15	8:00:00	2	1	0	E01,E02,E03	2	27800
19545	49	63	2025-10-15	8:00:00	2	1	1	E05,E06,E07,E08	0	42000
19546	15	63	2025-10-15	14:00:00	3	2	0	A03,A04,A05,A06,A07	1	64000
19547	66	63	2025-10-15	8:00:00	3	1	1	E04,E05,E06,E07,E08	2	47400
19548	95	63	2025-10-15	14:00:00	3	2	0	J05,J06,J07,J08,J09	2	74800
19549	35	63	2025-10-15	11:00:00	0	1	1	E03,E04	2	18400
19550	15	63	2025-10-15	23:00:00	0	2	1	J05,J06,J07	1	24000
19551	98	63	2025-10-15	20:00:00	3	2	0	J03,J04,J05,J06,J07	1	64000
19552	80	44	2025-10-15	23:00:00	3	0	0	G01,G02,G03	0	54000
19553	31	44	2025-10-15	8:00:00	1	1	0	D02,D03	1	4400
19554	15	44	2025-10-15	14:00:00	0	1	0	B05	1	0
19555	91	44	2025-10-15	23:00:00	2	0	2	A03,A04,A05,A06	0	56000
19556	88	44	2025-10-15	8:00:00	0	1	0	D01	1	0
19557	58	44	2025-10-15	17:00:00	0	2	2	E05,E06,E07,E08	2	42400
19558	82	44	2025-10-15	11:00:00	0	2	1	C04,C05,C06	0	38000
19559	10	44	2025-10-15	20:00:00	2	0	2	E03,E04,E05,E06	2	48800
19560	85	44	2025-10-15	14:00:00	1	0	1	F01,F02	2	20800
19561	84	44	2025-10-15	14:00:00	1	2	2	D01,D02,D03,D04,D05	1	48000
19562	99	44	2025-10-15	14:00:00	2	2	1	B05,B06,B07,B08,B09	0	74000
19563	99	44	2025-10-15	23:00:00	3	0	1	F05,F06,F07,F08	2	56800
19564	15	44	2025-10-15	11:00:00	1	0	2	D05,D06,D07	1	20000
19565	57	44	2025-10-15	14:00:00	1	0	1	B03,B04	1	10000
19566	12	44	2025-10-15	23:00:00	1	0	0	D01	0	18000
19567	46	44	2025-10-15	11:00:00	2	0	2	E05,E06,E07,E08	2	48800
19568	95	44	2025-10-15	8:00:00	0	1	0	C02	1	0
19569	7	44	2025-10-15	11:00:00	0	1	0	A04	2	8400
19570	12	44	2025-10-15	20:00:00	0	2	1	G02,G03,G04	0	38000
19571	72	44	2025-10-15	8:00:00	0	0	2	A02,A03	1	4000
19572	11	44	2025-10-15	11:00:00	1	1	1	B05,B06,B07	0	42000
19573	97	44	2025-10-15	20:00:00	1	0	1	C02,C03	1	10000
19574	46	44	2025-10-15	8:00:00	2	1	0	C03,C04,C05	2	27800
19575	93	44	2025-10-15	8:00:00	3	2	0	C01,C02,C03,C04,C05	0	57400
19576	92	49	2025-10-15	8:00:00	0	2	2	E04,E05,E06,E07	2	28000
19577	1	49	2025-10-15	8:00:00	3	0	0	B01,B02,B03	2	30600
19578	78	49	2025-10-15	11:00:00	0	2	1	C03,C04,C05	0	38000
19579	82	49	2025-10-15	11:00:00	2	1	1	E05,E06,E07,E08	1	42000
19580	57	49	2025-10-15	23:00:00	1	2	2	C03,C04,C05,C06,C07	2	58800
19581	37	49	2025-10-15	23:00:00	3	0	1	A03,A04,A05,A06	1	46000
19582	52	49	2025-10-15	23:00:00	2	2	1	G01,G02,G03,G04,G05	2	66800
19583	47	49	2025-10-15	23:00:00	3	1	0	G04,G05,G06,G07	1	50000
19584	17	49	2025-10-15	20:00:00	3	1	0	A05,A06,A07,A08	1	50000
19585	48	49	2025-10-15	20:00:00	2	1	0	A05,A06,A07	0	50000
19586	98	49	2025-10-15	11:00:00	2	2	1	B05,B06,B07,B08,B09	1	56000
19587	9	49	2025-10-15	20:00:00	3	1	1	D01,D02,D03,D04,D05	0	78000
19588	28	49	2025-10-15	14:00:00	2	0	0	D04,D05	2	28800
19589	47	49	2025-10-15	17:00:00	3	1	0	E01,E02,E03,E04	2	60800
19590	16	49	2025-10-15	8:00:00	3	1	0	A02,A03,A04,A05	0	47600
19591	34	49	2025-10-15	14:00:00	3	0	0	E05,E06,E07	2	46800
19592	60	49	2025-10-15	20:00:00	1	1	0	A05,A06	0	32000
19593	63	49	2025-10-15	8:00:00	2	1	1	C01,C02,C03,C04	1	24000
19594	57	49	2025-10-15	11:00:00	3	0	0	G03,G04,G05	1	36000
19595	5	49	2025-10-15	20:00:00	3	0	2	C03,C04,C05,C06,C07	2	66800
19596	19	49	2025-10-15	23:00:00	3	0	0	A02,A03,A04	2	46800
19597	89	49	2025-10-15	23:00:00	1	0	2	B01,B02,B03	0	38000
19598	12	49	2025-10-15	11:00:00	3	1	1	E03,E04,E05,E06,E07	0	78000
19599	4	49	2025-10-15	8:00:00	0	2	1	B02,B03,B04	2	21000
19600	46	49	2025-10-15	20:00:00	2	0	2	B02,B03,B04,B05	0	56000
19601	17	49	2025-10-15	8:00:00	3	2	0	G03,G04,G05,G06,G07	2	50200
19602	12	49	2025-10-15	20:00:00	3	1	1	D04,D05,D06,D07,D08	0	78000
19603	81	49	2025-10-15	11:00:00	2	0	0	F02,F03	1	18000
19604	89	49	2025-10-15	17:00:00	3	1	1	G05,G06,G07,G08,G09	0	78000
19605	74	49	2025-10-15	11:00:00	0	0	2	C04,C05	0	20000
19606	57	49	2025-10-15	23:00:00	1	0	2	A04,A05,A06	0	38000
19607	53	55	2025-10-15	11:00:00	2	2	1	C04,C05,C06,C07,C08	2	66800
19608	63	55	2025-10-15	20:00:00	3	0	2	C01,C02,C03,C04,C05	2	66800
19609	70	55	2025-10-15	17:00:00	0	0	2	A05,A06	1	10000
19610	30	55	2025-10-15	23:00:00	3	0	2	G03,G04,G05,G06,G07	2	66800
19611	77	55	2025-10-15	20:00:00	0	1	2	C01,C02,C03	1	20000
19612	24	55	2025-10-15	8:00:00	0	1	2	D04,D05,D06	0	23800
19613	58	55	2025-10-15	14:00:00	3	0	0	G03,G04,G05	2	46800
19614	1	55	2025-10-15	17:00:00	3	1	1	G04,G05,G06,G07,G08	1	60000
19615	88	55	2025-10-15	20:00:00	2	2	0	E02,E03,E04,E05	2	56800
19616	33	55	2025-10-15	17:00:00	2	2	1	F01,F02,F03,F04,F05	2	66800
19617	76	55	2025-10-15	17:00:00	1	2	1	F01,F02,F03,F04	1	38000
19618	9	55	2025-10-15	23:00:00	1	1	2	D04,D05,D06,D07	2	44800
19619	44	55	2025-10-15	14:00:00	1	1	2	C02,C03,C04,C05	2	44800
19620	87	55	2025-10-15	14:00:00	1	1	0	C02,C03	1	14000
19621	52	55	2025-10-15	17:00:00	1	1	2	C04,C05,C06,C07	2	44800
19622	61	55	2025-10-15	20:00:00	1	2	0	F01,F02,F03	0	46000
19623	7	55	2025-10-15	23:00:00	1	0	1	F03,F04	2	20800
19624	77	55	2025-10-15	23:00:00	3	1	1	C02,C03,C04,C05,C06	2	70800
19625	62	55	2025-10-15	17:00:00	2	0	0	F03,F04	0	36000
19626	19	55	2025-10-15	23:00:00	3	1	0	D05,D06,D07,D08	1	50000
19627	82	55	2025-10-15	23:00:00	3	1	1	C02,C03,C04,C05,C06	2	70800
19628	87	55	2025-10-15	20:00:00	3	1	1	E05,E06,E07,E08,E09	0	78000
19629	63	55	2025-10-15	17:00:00	3	1	1	F02,F03,F04,F05,F06	0	78000
19630	58	55	2025-10-15	20:00:00	0	2	1	F03,F04,F05	0	38000
19631	58	55	2025-10-15	8:00:00	0	1	0	B05	1	0
19632	79	55	2025-10-15	14:00:00	1	2	0	A03,A04,A05	1	28000
19633	10	55	2025-10-15	17:00:00	1	1	2	D02,D03,D04,D05	0	52000
19634	95	55	2025-10-15	23:00:00	2	1	2	B02,B03,B04,B05,B06	2	62800
19635	67	55	2025-10-15	11:00:00	2	0	0	G03,G04	0	36000
19636	83	55	2025-10-15	23:00:00	1	0	0	B04	1	0
19637	42	46	2025-10-16	23:00:00	2	0	1	I04,I05,I06	0	46000
19638	45	46	2025-10-16	17:00:00	1	1	2	D04,D05,D06,D07	2	44800
19639	44	46	2025-10-16	20:00:00	2	0	0	A05,A06	0	36000
19640	16	46	2025-10-16	20:00:00	0	0	1	A02	1	0
19641	68	46	2025-10-16	20:00:00	1	1	1	E05,E06,E07	1	24000
19642	28	46	2025-10-16	14:00:00	2	0	2	D01,D02,D03,D04	0	56000
19643	87	46	2025-10-16	23:00:00	1	1	0	J04,J05	2	24800
19644	13	46	2025-10-16	14:00:00	3	1	0	G04,G05,G06,G07	2	60800
19645	12	46	2025-10-16	20:00:00	0	2	1	A04,A05,A06	1	24000
19646	58	46	2025-10-16	23:00:00	2	2	1	D02,D03,D04,D05,D06	2	66800
19647	56	46	2025-10-16	23:00:00	2	0	2	C01,C02,C03,C04	1	38000
19648	45	46	2025-10-16	23:00:00	3	0	2	A04,A05,A06,A07,A08	2	66800
19649	10	46	2025-10-16	14:00:00	2	0	0	G03,G04	0	36000
19650	61	46	2025-10-16	17:00:00	1	0	2	G02,G03,G04	1	20000
19651	96	46	2025-10-16	23:00:00	2	2	0	G01,G02,G03,G04	1	46000
19652	19	46	2025-10-16	11:00:00	3	0	2	G03,G04,G05,G06,G07	1	56000
19653	38	46	2025-10-16	17:00:00	1	1	0	G04,G05	1	14000
19654	25	46	2025-10-16	11:00:00	0	2	0	C05,C06	0	28000
